date,product_id,product_name,region,units_sold,price,revenue,marketing_spend,discount,inventory
2026-05-25,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,187.29,0.0,184
2026-05-25,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,118.67,0.0,154
2026-05-25,P004,ShieldCase Armor,North,25,599.0,14975.0,115.3,0.0,148
2026-05-25,P001,AirWave Earbuds Pro,South,15,2499.0,37485.0,129.88,0.0,59
2026-05-25,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,155.31,0.0,191
2026-05-25,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,175.26,0.0,119
2026-05-25,P004,ShieldCase Armor,South,21,599.0,12579.0,171.47,0.0,144
2026-05-25,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,162.73,0.0,343
2026-05-25,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,63.76,0.0,394
2026-05-25,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,164.58,0.0,383
2026-05-25,P004,ShieldCase Armor,East,23,599.0,13777.0,107.41,0.0,313
2026-05-25,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,112.62,0.0,239
2026-05-25,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,131.19,0.0,300
2026-05-25,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,157.89,0.0,215
2026-05-25,P004,ShieldCase Armor,West,25,599.0,14975.0,155.4,0.0,272
2026-05-26,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,119.01,0.0,124
2026-05-26,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,211.96,0.0,238
2026-05-26,P003,EchoBeam Speaker Mini,North,12,1799.0,21588.0,137.43,0.0,181
2026-05-26,P004,ShieldCase Armor,North,24,599.0,14376.0,182.22,0.0,271
2026-05-26,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,142.96,0.0,314
2026-05-26,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,192.22,0.0,349
2026-05-26,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,148.51,0.0,84
2026-05-26,P004,ShieldCase Armor,South,25,599.0,14975.0,124.58,0.0,94
2026-05-26,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,156.2,0.0,58
2026-05-26,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,151.87,0.0,313
2026-05-26,P003,EchoBeam Speaker Mini,East,12,1799.0,21588.0,132.55,0.0,365
2026-05-26,P004,ShieldCase Armor,East,26,599.0,15574.0,206.4,0.0,153
2026-05-26,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,193.45,0.0,276
2026-05-26,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,205.71,0.0,379
2026-05-26,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,126.09,0.0,393
2026-05-26,P004,ShieldCase Armor,West,25,599.0,14975.0,156.61,0.0,214
2026-05-27,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,132.11,0.0,258
2026-05-27,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,170.59,0.0,207
2026-05-27,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,102.63,0.0,226
2026-05-27,P004,ShieldCase Armor,North,24,599.0,14376.0,166.94,0.0,116
2026-05-27,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,147.43,0.0,225
2026-05-27,P002,PulseFit Smart Watch,South,12,5598.88,67186.56,152.14,0.0,349
2026-05-27,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,133.78,0.0,371
2026-05-27,P004,ShieldCase Armor,South,29,599.0,17371.0,92.5,0.0,191
2026-05-27,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,113.65,0.0,361
2026-05-27,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,120.42,0.0,76
2026-05-27,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,72.96,0.0,189
2026-05-27,P004,ShieldCase Armor,East,25,599.0,14975.0,109.22,0.0,367
2026-05-27,P001,AirWave Earbuds Pro,West,20,2499.0,49980.0,132.17,0.0,312
2026-05-27,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,147.55,0.0,362
2026-05-27,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,224.19,0.0,66
2026-05-27,P004,ShieldCase Armor,West,27,599.0,16173.0,201.49,0.0,370
2026-05-28,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,197.11,0.0,260
2026-05-28,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,160.51,0.0,162
2026-05-28,P003,EchoBeam Speaker Mini,North,12,1799.0,21588.0,158.76,0.0,126
2026-05-28,P004,ShieldCase Armor,North,22,599.0,13178.0,155.79,0.0,216
2026-05-28,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,149.79,0.0,199
2026-05-28,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,122.88,0.0,319
2026-05-28,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,147.32,0.0,153
2026-05-28,P004,ShieldCase Armor,South,23,599.0,13777.0,144.65,0.0,236
2026-05-28,P001,AirWave Earbuds Pro,East,20,2499.0,49980.0,179.11,0.0,243
2026-05-28,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,120.34,0.0,372
2026-05-28,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,108.03,0.0,311
2026-05-28,P004,ShieldCase Armor,East,26,599.0,15574.0,126.45,0.0,183
2026-05-28,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,143.39,0.0,124
2026-05-28,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,132.74,0.0,81
2026-05-28,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,115.87,0.0,318
2026-05-28,P004,ShieldCase Armor,West,25,599.0,14975.0,151.64,0.0,368
2026-05-29,P001,AirWave Earbuds Pro,North,20,2499.0,49980.0,189.96,0.0,128
2026-05-29,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,156.77,0.0,295
2026-05-29,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,159.83,0.0,283
2026-05-29,P004,ShieldCase Armor,North,28,599.0,16772.0,165.45,0.0,387
2026-05-29,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,132.44,0.0,229
2026-05-29,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,135.52,0.0,177
2026-05-29,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,173.3,0.0,145
2026-05-29,P004,ShieldCase Armor,South,25,599.0,14975.0,140.83,0.0,396
2026-05-29,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,149.41,0.0,124
2026-05-29,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,141.11,0.0,163
2026-05-29,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,150.28,0.0,295
2026-05-29,P004,ShieldCase Armor,East,22,599.0,13178.0,169.96,0.0,103
2026-05-29,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,226.58,0.0,261
2026-05-29,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,234.88,0.0,152
2026-05-29,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,147.97,0.0,279
2026-05-29,P004,ShieldCase Armor,West,28,599.0,16772.0,115.23,0.0,90
2026-05-30,P001,AirWave Earbuds Pro,North,19,2499.0,47481.0,135.79,0.0,361
2026-05-30,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,190.29,0.0,195
2026-05-30,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,113.55,0.0,61
2026-05-30,P004,ShieldCase Armor,North,24,599.0,14376.0,160.04,0.0,86
2026-05-30,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,164.22,0.0,292
2026-05-30,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,146.98,0.0,307
2026-05-30,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,146.73,0.0,164
2026-05-30,P004,ShieldCase Armor,South,25,599.0,14975.0,109.07,0.0,301
2026-05-30,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,154.69,0.0,297
2026-05-30,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,193.55,0.0,381
2026-05-30,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,137.12,0.0,354
2026-05-30,P004,ShieldCase Armor,East,22,599.0,13178.0,158.15,0.0,79
2026-05-30,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,185.98,0.0,79
2026-05-30,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,157.01,0.0,330
2026-05-30,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,150.26,0.0,54
2026-05-30,P004,ShieldCase Armor,West,25,599.0,14975.0,153.63,0.0,339
2026-05-31,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,99.21,0.0,68
2026-05-31,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,176.79,0.0,103
2026-05-31,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,143.94,0.0,363
2026-05-31,P004,ShieldCase Armor,North,24,599.0,14376.0,157.41,0.0,118
2026-05-31,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,163.85,0.0,206
2026-05-31,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,210.52,0.0,233
2026-05-31,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,196.24,0.0,232
2026-05-31,P004,ShieldCase Armor,South,22,599.0,13178.0,140.35,0.0,91
2026-05-31,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,144.05,0.0,328
2026-05-31,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,214.63,0.0,301
2026-05-31,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,182.57,0.0,269
2026-05-31,P004,ShieldCase Armor,East,23,599.0,13777.0,152.18,0.0,146
2026-05-31,P001,AirWave Earbuds Pro,West,21,2499.0,52479.0,139.44,0.0,139
2026-05-31,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,185.21,0.0,244
2026-05-31,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,142.16,0.0,322
2026-05-31,P004,ShieldCase Armor,West,25,599.0,14975.0,183.11,0.0,166
2026-06-01,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,182.69,0.0,52
2026-06-01,P002,PulseFit Smart Watch,North,12,4999.0,59988.0,159.56,0.0,270
2026-06-01,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,167.24,0.0,99
2026-06-01,P004,ShieldCase Armor,North,21,599.0,12579.0,142.78,0.0,101
2026-06-01,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,102.23,0.0,308
2026-06-01,P002,PulseFit Smart Watch,South,8,5598.88,44791.04,139.57,0.0,183
2026-06-01,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,152.91,0.0,247
2026-06-01,P004,ShieldCase Armor,South,25,599.0,14975.0,126.48,0.0,237
2026-06-01,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,151.74,0.0,222
2026-06-01,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,157.84,0.0,367
2026-06-01,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,222.63,0.0,219
2026-06-01,P004,ShieldCase Armor,East,24,599.0,14376.0,141.62,0.0,166
2026-06-01,P001,AirWave Earbuds Pro,West,28,2499.0,62974.8,120.87,0.1,375
2026-06-01,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,132.96,0.0,352
2026-06-01,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,120.45,0.0,159
2026-06-01,P004,ShieldCase Armor,West,24,599.0,14376.0,176.2,0.0,394
2026-06-02,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,196.82,0.0,71
2026-06-02,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,206.48,0.0,302
2026-06-02,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,151.89,0.0,176
2026-06-02,P004,ShieldCase Armor,North,28,599.0,16772.0,150.08,0.0,356
2026-06-02,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,167.63,0.0,287
2026-06-02,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,162.42,0.0,76
2026-06-02,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,166.97,0.0,379
2026-06-02,P004,ShieldCase Armor,South,25,599.0,14975.0,136.12,0.0,389
2026-06-02,P001,AirWave Earbuds Pro,East,22,2499.0,54978.0,154.67,0.0,343
2026-06-02,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,189.16,0.0,337
2026-06-02,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,126.26,0.0,215
2026-06-02,P004,ShieldCase Armor,East,26,599.0,15574.0,169.02,0.0,234
2026-06-02,P001,AirWave Earbuds Pro,West,29,2499.0,65223.9,154.78,0.1,381
2026-06-02,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,162.75,0.0,58
2026-06-02,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,151.69,0.0,325
2026-06-02,P004,ShieldCase Armor,West,25,599.0,14975.0,172.61,0.0,159
2026-06-03,P001,AirWave Earbuds Pro,North,15,2499.0,37485.0,96.58,0.0,187
2026-06-03,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,112.04,0.0,120
2026-06-03,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,138.01,0.0,163
2026-06-03,P004,ShieldCase Armor,North,26,599.0,15574.0,111.21,0.0,66
2026-06-03,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,140.96,0.0,104
2026-06-03,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,173.69,0.0,98
2026-06-03,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,137.35,0.0,203
2026-06-03,P004,ShieldCase Armor,South,25,599.0,14975.0,175.12,0.0,235
2026-06-03,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,108.08,0.0,248
2026-06-03,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,112.78,0.0,146
2026-06-03,P003,EchoBeam Speaker Mini,East,12,1799.0,21588.0,155.47,0.0,88
2026-06-03,P004,ShieldCase Armor,East,22,599.0,13178.0,178.96,0.0,378
2026-06-03,P001,AirWave Earbuds Pro,West,27,2499.0,60725.7,184.49,0.1,364
2026-06-03,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,143.66,0.0,270
2026-06-03,P003,EchoBeam Speaker Mini,West,11,1799.0,19789.0,115.9,0.0,207
2026-06-03,P004,ShieldCase Armor,West,26,599.0,15574.0,96.31,0.0,100
2026-06-04,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,116.33,0.0,300
2026-06-04,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,172.31,0.0,283
2026-06-04,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,163.77,0.0,272
2026-06-04,P004,ShieldCase Armor,North,24,599.0,14376.0,234.69,0.0,172
2026-06-04,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,134.17,0.0,331
2026-06-04,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,164.62,0.0,178
2026-06-04,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,87.49,0.0,227
2026-06-04,P004,ShieldCase Armor,South,25,599.0,14975.0,187.38,0.0,212
2026-06-04,P001,AirWave Earbuds Pro,East,15,2499.0,37485.0,157.7,0.0,398
2026-06-04,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,159.51,0.0,113
2026-06-04,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,118.23,0.0,278
2026-06-04,P004,ShieldCase Armor,East,25,599.0,14975.0,164.86,0.0,144
2026-06-04,P001,AirWave Earbuds Pro,West,31,2499.0,69722.1,154.51,0.1,100
2026-06-04,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,228.33,0.0,82
2026-06-04,P003,EchoBeam Speaker Mini,West,16,1799.0,28784.0,60.77,0.0,266
2026-06-04,P004,ShieldCase Armor,West,27,599.0,16173.0,144.53,0.0,358
2026-06-05,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,141.99,0.0,279
2026-06-05,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,185.66,0.0,372
2026-06-05,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,121.95,0.0,321
2026-06-05,P004,ShieldCase Armor,North,22,599.0,13178.0,133.34,0.0,266
2026-06-05,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,214.32,0.0,371
2026-06-05,P002,PulseFit Smart Watch,South,8,5598.88,44791.04,132.55,0.0,372
2026-06-05,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,173.52,0.0,326
2026-06-05,P004,ShieldCase Armor,South,28,599.0,16772.0,155.64,0.0,267
2026-06-05,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,198.72,0.0,123
2026-06-05,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,137.49,0.0,239
2026-06-05,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,136.05,0.0,205
2026-06-05,P004,ShieldCase Armor,East,26,599.0,15574.0,138.36,0.0,54
2026-06-05,P001,AirWave Earbuds Pro,West,26,2499.0,58476.6,101.89,0.1,155
2026-06-05,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,133.37,0.0,322
2026-06-05,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,161.65,0.0,396
2026-06-05,P004,ShieldCase Armor,West,23,599.0,13777.0,152.67,0.0,163
2026-06-06,P001,AirWave Earbuds Pro,North,19,2499.0,47481.0,126.72,0.0,307
2026-06-06,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,110.66,0.0,312
2026-06-06,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,150.95,0.0,114
2026-06-06,P004,ShieldCase Armor,North,23,599.0,13777.0,150.3,0.0,69
2026-06-06,P001,AirWave Earbuds Pro,South,20,2499.0,49980.0,212.32,0.0,301
2026-06-06,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,163.53,0.0,257
2026-06-06,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,158.52,0.0,295
2026-06-06,P004,ShieldCase Armor,South,22,599.0,13178.0,139.66,0.0,377
2026-06-06,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,158.64,0.0,265
2026-06-06,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,162.14,0.0,257
2026-06-06,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,141.76,0.0,64
2026-06-06,P004,ShieldCase Armor,East,28,599.0,16772.0,154.26,0.0,270
2026-06-06,P001,AirWave Earbuds Pro,West,29,2499.0,65223.9,153.09,0.1,250
2026-06-06,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,156.26,0.0,112
2026-06-06,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,145.63,0.0,393
2026-06-06,P004,ShieldCase Armor,West,25,599.0,14975.0,167.53,0.0,132
2026-06-07,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,89.75,0.0,259
2026-06-07,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,120.2,0.0,206
2026-06-07,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,108.05,0.0,389
2026-06-07,P004,ShieldCase Armor,North,25,599.0,14975.0,81.93,0.0,300
2026-06-07,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,137.81,0.0,360
2026-06-07,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,146.18,0.0,194
2026-06-07,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,94.3,0.0,91
2026-06-07,P004,ShieldCase Armor,South,25,599.0,14975.0,128.04,0.0,218
2026-06-07,P001,AirWave Earbuds Pro,East,16,2499.0,39984.0,173.12,0.0,356
2026-06-07,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,132.49,0.0,207
2026-06-07,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,116.89,0.0,299
2026-06-07,P004,ShieldCase Armor,East,25,599.0,14975.0,157.06,0.0,234
2026-06-07,P001,AirWave Earbuds Pro,West,27,2499.0,60725.7,147.27,0.1,82
2026-06-07,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,149.81,0.0,332
2026-06-07,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,118.42,0.0,266
2026-06-07,P004,ShieldCase Armor,West,24,599.0,14376.0,113.5,0.0,322
2026-06-08,P001,AirWave Earbuds Pro,North,20,2499.0,49980.0,177.6,0.0,108
2026-06-08,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,167.8,0.0,306
2026-06-08,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,195.02,0.0,180
2026-06-08,P004,ShieldCase Armor,North,26,599.0,15574.0,119.34,0.0,291
2026-06-08,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,111.73,0.0,216
2026-06-08,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,125.26,0.0,351
2026-06-08,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,217.25,0.0,364
2026-06-08,P004,ShieldCase Armor,South,26,599.0,15574.0,137.05,0.0,278
2026-06-08,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,104.78,0.0,222
2026-06-08,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,203.97,0.0,50
2026-06-08,P003,EchoBeam Speaker Mini,East,12,1799.0,21588.0,141.57,0.0,91
2026-06-08,P004,ShieldCase Armor,East,25,599.0,14975.0,144.86,0.0,371
2026-06-08,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,122.02,0.0,369
2026-06-08,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,120.32,0.0,307
2026-06-08,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,126.37,0.0,171
2026-06-08,P004,ShieldCase Armor,West,24,599.0,14376.0,148.56,0.0,66
2026-06-09,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,118.15,0.0,380
2026-06-09,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,153.85,0.0,51
2026-06-09,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,146.31,0.0,219
2026-06-09,P004,ShieldCase Armor,North,25,599.0,14975.0,137.99,0.0,311
2026-06-09,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,127.44,0.0,390
2026-06-09,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,182.76,0.0,190
2026-06-09,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,134.46,0.0,50
2026-06-09,P004,ShieldCase Armor,South,27,599.0,16173.0,154.37,0.0,103
2026-06-09,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,166.09,0.0,356
2026-06-09,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,149.95,0.0,113
2026-06-09,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,143.11,0.0,238
2026-06-09,P004,ShieldCase Armor,East,24,599.0,14376.0,178.49,0.0,383
2026-06-09,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,127.03,0.0,116
2026-06-09,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,174.68,0.0,162
2026-06-09,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,123.79,0.0,195
2026-06-09,P004,ShieldCase Armor,West,24,599.0,14376.0,160.47,0.0,315
2026-06-10,P001,AirWave Earbuds Pro,North,21,2499.0,52479.0,138.88,0.0,178
2026-06-10,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,150.72,0.0,236
2026-06-10,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,124.28,0.0,375
2026-06-10,P004,ShieldCase Armor,North,24,599.0,14376.0,122.86,0.0,193
2026-06-10,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,152.97,0.0,227
2026-06-10,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,94.92,0.0,144
2026-06-10,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,123.59,0.0,235
2026-06-10,P004,ShieldCase Armor,South,24,599.0,14376.0,122.31,0.0,118
2026-06-10,P001,AirWave Earbuds Pro,East,20,2499.0,49980.0,205.69,0.0,65
2026-06-10,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,151.71,0.0,287
2026-06-10,P003,EchoBeam Speaker Mini,East,16,1799.0,28784.0,86.61,0.0,202
2026-06-10,P004,ShieldCase Armor,East,24,599.0,14376.0,79.32,0.0,190
2026-06-10,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,205.44,0.0,395
2026-06-10,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,185.96,0.0,105
2026-06-10,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,153.61,0.0,81
2026-06-10,P004,ShieldCase Armor,West,24,599.0,14376.0,177.21,0.0,165
2026-06-11,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,161.02,0.0,54
2026-06-11,P002,PulseFit Smart Watch,North,12,4999.0,59988.0,137.08,0.0,274
2026-06-11,P003,EchoBeam Speaker Mini,North,16,1799.0,28784.0,154.01,0.0,312
2026-06-11,P004,ShieldCase Armor,North,23,599.0,13777.0,155.54,0.0,311
2026-06-11,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,154.18,0.0,159
2026-06-11,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,186.61,0.0,308
2026-06-11,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,125.31,0.0,375
2026-06-11,P004,ShieldCase Armor,South,25,599.0,14975.0,144.42,0.0,314
2026-06-11,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,185.96,0.0,239
2026-06-11,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,150.38,0.0,289
2026-06-11,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,166.73,0.0,385
2026-06-11,P004,ShieldCase Armor,East,26,599.0,15574.0,207.85,0.0,328
2026-06-11,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,177.04,0.0,262
2026-06-11,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,155.59,0.0,302
2026-06-11,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,172.9,0.0,305
2026-06-11,P004,ShieldCase Armor,West,25,599.0,14975.0,144.48,0.0,254
2026-06-12,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,188.88,0.0,297
2026-06-12,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,173.87,0.0,167
2026-06-12,P003,EchoBeam Speaker Mini,North,12,1799.0,21588.0,92.16,0.0,250
2026-06-12,P004,ShieldCase Armor,North,25,599.0,14975.0,164.18,0.0,283
2026-06-12,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,108.47,0.0,275
2026-06-12,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,111.83,0.0,249
2026-06-12,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,136.13,0.0,299
2026-06-12,P004,ShieldCase Armor,South,25,599.0,14975.0,161.6,0.0,363
2026-06-12,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,139.68,0.0,120
2026-06-12,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,77.13,0.0,96
2026-06-12,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,154.5,0.0,50
2026-06-12,P004,ShieldCase Armor,East,22,599.0,13178.0,140.53,0.0,215
2026-06-12,P001,AirWave Earbuds Pro,West,16,2499.0,39984.0,172.34,0.0,121
2026-06-12,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,166.03,0.0,383
2026-06-12,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,122.15,0.0,299
2026-06-12,P004,ShieldCase Armor,West,27,599.0,16173.0,171.66,0.0,205
